n1,n2,edge_dir
ENSMUSG00000021676-P,Citric acid,1
Citric acid,ENSMUSG00000048330-P,1
Citric acid,ENSMUSG00000031637-P,1
Citric acid,ENSMUSG00000086769-P,1
ENSMUSG00000024472-P,Glycolic acid,1
Glycolic acid,"Propanoic acid, 2-oxo",1
ENSMUSG00000038545-P,Octadecyl octyl ether,-1
Octadecyl octyl ether,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",1
Octadecyl octyl ether,d-Erythrotetrofuranose,1
ENSMUSG00000065799-P,3-Methyl-2-furoic acid,-1
3-Methyl-2-furoic acid,ENSMUSG00000042129-P,1
ENSMUSG00000021904-P,"Azetidine, 1-acetyl-2-methyl",1
ENSMUSG00000021904-P,"Hexadecanoic acid, 4-hydroxybutyl ester",1
"Azetidine, 1-acetyl-2-methyl",ENSMUSG00000051510-P,1
"Azetidine, 1-acetyl-2-methyl",Hexacosanoic acid,1
"Hexadecanoic acid, 4-hydroxybutyl ester",ENSMUSG00000044927-P,-1
"Methyl galactoside (1S,2S,3S,4R,5R)","1,7-Dimethyl-4-(1-methylethyl)cyclodecane",1
ENSMUSG00000030268-P,Palmitic Acid,-1
Palmitic Acid,ENSMUSG00000048330-P,1
Palmitic Acid,ENSMUSG00000030616-P,1
Palmitic Acid,1-Octanol,1
Palmitic Acid,"Acetamide, N-(2-butyl)-N-methyl-",1
ENSMUSG00000031967-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000031967-P,"Erythrono-1,4-lactone",1
3-Hydroxyisovaleric acid,ENSMUSG00000041649-P,-1
3-Hydroxyisovaleric acid,trans-Coniferryl alchool,1
"Erythrono-1,4-lactone",ENSMUSG00000032348-P,1
"Erythrono-1,4-lactone",Idoxuridine ,1
ENSMUSG00000046157-P,beta-Arabinopyranose,-1
beta-Arabinopyranose,ENSMUSG00000071637-P,-1
beta-Arabinopyranose,ENSMUSG00000006800-P,-1
beta-Arabinopyranose,ENSMUSG00000029265-P,1
ENSMUSG00000032172-P,2'-Deoxyribolactone,-1
ENSMUSG00000032172-P,8-Hydroxy-5-(hydroxymethyl)quinoline,-1
2'-Deoxyribolactone,ENSMUSG00000030697-P,-1
2'-Deoxyribolactone,ENSMUSG00000039959-P,1
2'-Deoxyribolactone,ENSMUSG00000027957-P,1
2'-Deoxyribolactone,1-Methyl-4-hydroxy-1H-imidazol-2-amine,1
2'-Deoxyribolactone,d-Erythrotetrofuranose,1
2'-Deoxyribolactone,Glycerol tricaprylate,1
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000070527-P,-1
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000032796-P,1
ENSMUSG00000040761-P,Phloroglucinol,1
ENSMUSG00000039157-P,"Xylonic acid, delta-lactone",1
ENSMUSG00000029034-P,1-Tetracosene,-1
ENSMUSG00000027598-P,L-(-)-Sorbofuranose,1
L-(-)-Sorbofuranose,ENSMUSG00000038555-P,-1
L-(-)-Sorbofuranose,ENSMUSG00000025862-P,1
L-(-)-Sorbofuranose,Pimelic acid,-1
L-(-)-Sorbofuranose,Xylose,1
ENSMUSG00000030697-P,Idoxuridine ,-1
Idoxuridine ,"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile",1
Idoxuridine ,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
Idoxuridine ,Tricine,1
ENSMUSG00000030286-P,"1-Propanamine, N,N-diethyl-",-1
"1-Propanamine, N,N-diethyl-",ENSMUSG00000008348-P,-1
ENSMUSG00000039715-P,Ketamine,-1
Ketamine,"Butanoic acid, 3,4-dihydroxy-",1
ENSMUSG00000007379-P,4-Hydroxybenzaldehyde,1
4-Hydroxybenzaldehyde,ENSMUSG00000025862-P,1
4-Hydroxybenzaldehyde,1-Octanol,-1
ENSMUSG00000023064-P,Arabinitol,-1
ENSMUSG00000026820-P,Xylose,1
Xylose,ENSMUSG00000031776-P,1
ENSMUSG00000025869-P,12-Oxooctadecanoate,-1
ENSMUSG00000017831-P,Cholesterol,1
ENSMUSG00000064246-P,Pimelic acid,1
Pimelic acid,ENSMUSG00000068196-P,1
Pimelic acid,ENSMUSG00000027957-P,1
Pimelic acid,ENSMUSG00000039000-P,1
Pimelic acid,ENSMUSG00000041649-P,-1
ENSMUSG00000056735-P,Lignoceric acid,1
Lignoceric acid,"beta-D-Galactopyranoside, methyl-, acetate",-1
Lignoceric acid,Phloretic acid,-1
ENSMUSG00000042129-P,Isonicotinic Acid,1
ENSMUSG00000020297-P,1-Octanol,1
1-Octanol,Sebacic acid,1
ENSMUSG00000031198-P,L-Proline,1
ENSMUSG00000071637-P,Erythritol,1
Erythritol,ENSMUSG00000063801-P,1
Erythritol,ENSMUSG00000034563-P,1
ENSMUSG00000025894-P,3-Deoxyhexitol,1
3-Deoxyhexitol,2-Palmitoylglycerol,-1
3-Deoxyhexitol,Phloretic acid,1
ENSMUSG00000043614-P,Sebacic acid,-1
Sebacic acid,ENSMUSG00000031256-P,-1
Sebacic acid,ENSMUSG00000031079-P,-1
ENSMUSG00000007570-P,3-Aminobutanoic acid,1
3-Aminobutanoic acid,ENSMUSG00000003949-P,-1
"2,6-Di-O-methyl-d-galactopyranose",4-Hydroxybutanoic acid,1
ENSMUSG00000008348-P,alpha-L-(-)-Fucopyranose,1
ENSMUSG00000019647-P,"Pentitol, 3-desoxy",-1
ENSMUSG00000086769-P,"Propane, 2-methyl",1
"Propane, 2-methyl","Acetamide, N-(2-butyl)-N-methyl-",1
ENSMUSG00000031513-P,Phloretic acid,1
Phloretic acid,ENSMUSG00000026096-P,1
Phloretic acid,ENSMUSG00000025016-P,1
ENSMUSG00000042745-P,D-Mannopyranose,1
D-Mannopyranose,"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol",-1
ENSMUSG00000022568-P,"beta-D-Galactopyranoside, methyl-, acetate",1
ENSMUSG00000046714-P,Butanedioic acid,-1
4-Hydroxybenzeneacetic acid,17-alpha-Hydroxypregnenolone,1
ENSMUSG00000021149-P,Tricine,1
Tricine,d-Erythrotetrofuranose,1
ENSMUSG00000009013-P,Dihydroxyacetone,1
3-Hydroxypicolinic acid,trans-Coniferryl alchool,-1
"Propanoic acid, 2-oxo",Nonanoic acid,-1
1-Methyl-4-hydroxy-1H-imidazol-2-amine,d-Erythrotetrofuranose,1
d-Erythrotetrofuranose,4-Hydroxyphenyllactic acid,1
d-Erythrotetrofuranose,Glycerol,1
Glycerol tricaprylate,Glycerol,1
2-Pentenedioic acid,4-Methoxyphenol,1
3-Hydroxybutyric acid,Hexacosanoic acid,1
